City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
417,picota,-6.9197,-76.3304,33.27,55,72,1.86,PE,1699639811
418,katabu,-4.9333,122.5167,22.4,88,66,0.8,ID,1699639811
419,fortaleza,-3.7227,-38.5247,30.07,54,0,7.72,BR,1699639811
420,east london,-33.0153,27.9116,20.99,87,2,7.4,ZA,1699639652
421,khilok,51.3674,110.4676,-16.14,97,44,1.88,RU,1699639811
422,choma,-16.8065,26.9531,23.93,35,24,1.9,ZM,1699639812
423,hage,53.6167,7.2667,7.74,97,99,5.76,DE,1699639812
424,kilindoni,-7.9139,39.6668,27.12,83,88,4.62,TZ,1699639812
425,tromso,69.6496,18.957,1.01,93,75,4.63,NO,1699639739
426,el calafate,-50.3408,-72.2768,12.79,53,57,3.61,AR,1699639813
427,al ghayzah,16.2079,52.176,27.39,74,15,3.67,YE,1699639813
428,beau vallon,-20.4189,57.6953,25.12,75,32,3.75,MU,1699639813
429,recani,31.2846,-4.2688,22.48,20,13,2.06,MA,1699639813
430,orsk,51.2049,58.5668,7.27,86,75,6.26,RU,1699639813
431,bridgewater,44.3835,-64.5155,9.82,62,81,8.05,CA,1699639814
432,moranbah,-22.0016,148.0466,19.11,85,45,2.51,AU,1699639814
433,tutoia,-2.7619,-42.2744,29.36,66,8,8.01,BR,1699639792
434,ebolowa,2.9,11.15,20.57,99,100,0.57,CM,1699639815
435,ulsteinvik,62.3432,5.8487,5.07,74,100,2.68,NO,1699639815
436,happy valley-goose bay,53.3168,-60.3315,-0.88,83,100,4.99,CA,1699639816
437,preobrazheniye,42.9019,133.9064,-4.59,55,12,4.81,RU,1699639657
438,sedhiou,12.7081,-15.5569,30.0,34,36,0.15,SN,1699639817
439,jalal-abad,40.9333,73.0,5.8,44,46,3.28,KG,1699639817
440,buturlino,55.5667,44.8974,2.24,91,35,4.67,RU,1699639817
441,dunedin,-45.8742,170.5036,8.16,75,0,1.41,NZ,1699639667
442,mossel bay,-34.1831,22.146,19.73,75,62,6.46,ZA,1699639739
443,belokurikha,51.9959,84.9896,2.88,84,100,2.22,RU,1699639819
444,carnarvon,-24.8667,113.6333,20.13,76,100,10.42,AU,1699639820
445,dangriga,16.9692,-88.2321,28.04,75,27,2.99,BZ,1699639820
446,labrador city,52.9463,-66.9114,-4.81,80,100,3.69,CA,1699639821
447,pont rouge,48.8833,-72.0825,0.16,92,96,1.11,CA,1699639821
448,lionel town,17.8101,-77.2406,31.18,64,35,6.6,JM,1699639821
449,conselheiro pena,-19.1722,-41.4722,36.09,22,2,2.0,BR,1699639823
450,payyannur,12.1,75.2,25.37,90,97,1.52,IN,1699639824
451,kalemie,-5.9475,29.1947,23.6,79,96,2.27,CD,1699639824
452,chonchi,-42.6128,-73.8092,12.29,53,82,4.5,CL,1699639824
453,pecan plantation,32.3604,-97.6756,14.58,82,100,4.63,US,1699639824
454,new norfolk,-42.7826,147.0587,15.95,80,99,1.45,AU,1699639824
455,wau,7.7029,27.9953,24.84,77,99,0.8,SS,1699639825
456,skowhegan,44.7651,-69.7192,7.93,76,76,4.01,US,1699639825
457,pariaman,-0.619,100.12,25.03,89,100,1.0,ID,1699639825
458,le port,-20.9373,55.2919,26.0,96,43,5.08,RE,1699639825
459,karratha,-20.7377,116.8463,25.97,43,0,7.12,AU,1699639825
460,port lincoln,-34.7333,135.8667,13.87,70,55,7.9,AU,1699639756
461,rundu,-17.9333,19.7667,29.74,31,100,5.47,NA,1699639826
462,peterhead,57.5058,-1.7981,6.22,83,100,8.93,GB,1699639826
463,xique xique,-10.8217,-42.7311,33.94,34,13,1.92,BR,1699639687
464,mancio lima,-7.6142,-72.8958,37.26,35,82,0.42,BR,1699639827
465,mahala,44.0119,18.2553,10.13,96,100,0.71,BA,1699639827
466,tazacorte,28.629,-17.9293,23.97,74,20,5.14,ES,1699639827
467,listowel,52.4464,-9.485,8.84,77,61,5.94,IE,1699639705
468,vilyuysk,63.7553,121.6247,-23.12,100,100,0.33,RU,1699639828
469,saint croix,17.7397,-64.7388,26.64,84,75,3.09,VI,1699639828
470,talara,-4.5772,-81.2719,27.42,57,0,9.26,PE,1699639829
471,jinghong,21.991,100.7341,19.83,81,5,1.27,CN,1699639829
472,makary,12.5717,14.4666,31.29,24,98,4.42,CM,1699639829
473,mentekab,3.4854,102.3484,24.97,99,100,0.91,MY,1699639830
474,revda,56.801,59.9303,3.51,98,100,2.95,RU,1699639830
475,cartagena,10.3997,-75.5144,31.79,66,20,2.57,CO,1699639685
476,doue-la-fontaine,47.1937,-0.2749,10.84,80,61,6.72,FR,1699639831
477,port hedland,-20.3167,118.5667,27.03,78,0,4.63,AU,1699639831
478,puerto la cruz,10.2167,-64.6167,28.15,79,99,3.83,VE,1699639436
479,kirensk,57.7853,108.1119,-10.58,70,99,1.79,RU,1699639831
480,salmon arm,50.6998,-119.3024,6.84,90,95,1.67,CA,1699639832
481,hauterive,46.0901,3.4459,10.42,82,87,4.96,FR,1699639832
482,praia,14.9215,-23.5087,27.3,54,75,7.72,CV,1699639833
483,cusseta,32.3054,-84.7727,19.58,97,100,1.77,US,1699639833
484,dinghaicun,26.2847,119.7936,18.31,82,100,11.73,CN,1699639834
485,tarakan,3.3,117.6333,27.62,74,24,1.65,ID,1699639834
486,masterton,-40.9597,175.6575,4.33,87,0,0.4,NZ,1699639672
487,el bauga,18.262,33.9081,30.88,31,11,3.69,SD,1699639834
488,yuma,32.7253,-114.6244,22.09,15,0,5.66,US,1699639835
489,meghraj,23.5,73.5,25.92,37,0,3.09,IN,1699639558
490,sao domingos do maranhao,-5.5758,-44.3853,36.84,31,44,0.35,BR,1699639835
491,mikhaylovskoye,51.8239,79.7172,3.55,90,84,2.72,RU,1699639835
492,akureyri,65.6835,-18.0878,-6.04,79,0,1.03,IS,1699639836
493,kumylzhenskaya,49.8809,42.5898,4.43,85,5,3.22,RU,1699639836
494,charlestown,-32.95,151.6667,18.79,94,2,2.31,AU,1699639837
495,adrar,20.5022,-10.0711,26.71,16,0,4.47,MR,1699639837
496,eixo,40.6276,-8.5692,16.61,95,100,0.45,PT,1699639837
497,trinity beach,-16.7888,145.6968,22.81,89,100,4.12,AU,1699639837
498,nurota,40.5614,65.6886,12.39,24,99,1.24,UZ,1699639838
499,nanping,26.645,118.1736,19.46,95,100,1.12,CN,1699639838
500,ginir,7.1333,40.7,14.84,71,51,1.84,ET,1699639838
501,salinopolis,-0.6136,-47.3561,29.37,68,19,7.53,BR,1699639681
502,pimenta bueno,-11.6725,-61.1936,34.62,40,59,0.85,BR,1699639839
503,aral,40.5156,81.2636,8.83,35,66,3.41,CN,1699639839
504,melfort,52.8667,-104.6177,-3.93,86,24,6.17,CA,1699639839
505,nazarabad,35.9521,50.6075,14.98,48,100,2.46,IR,1699639840
506,matoury,4.8483,-52.3317,31.03,61,11,4.82,GF,1699639841
507,nanuque,-17.8392,-40.3539,36.75,20,0,1.88,BR,1699639752
508,igrim,63.1906,64.4162,-0.62,96,100,2.11,RU,1699639842
509,pokhara,28.2333,83.9833,15.65,63,2,2.58,NP,1699639842
510,sumbawa besar,-8.5,117.4333,24.13,87,94,1.45,ID,1699639842
511,shenjiamen,29.9576,122.298,16.02,71,100,8.51,CN,1699639843
512,san kamphaeng,18.7449,99.1195,25.16,94,20,0.51,TH,1699639843
513,santa maria da vitoria,-13.3947,-44.1886,37.13,18,6,3.39,BR,1699639843
514,umm kaddadah,13.6017,26.6876,30.4,21,71,2.92,SD,1699639844
515,myitkyina,25.3833,97.4,17.52,73,0,1.03,MM,1699639844
516,qui nhon,13.7667,109.2333,25.09,91,99,3.24,VN,1699639844
517,papao,-17.75,-149.55,28.82,79,99,3.67,PF,1699639845
518,anderson,34.5334,-82.6499,21.91,72,75,2.57,US,1699639785
519,yuzhno-kurilsk,44.0306,145.8556,5.76,88,100,8.43,RU,1699639845
520,castillos,-34.1667,-53.8333,17.77,70,96,6.21,UY,1699639845
521,hyesan,41.4017,128.1778,-11.36,69,42,0.75,KP,1699639846
522,kuanda,56.3161,116.0806,-16.59,90,92,0.64,RU,1699639846
523,jand,33.4299,72.0193,17.12,69,7,1.45,PK,1699639846
524,arraial do cabo,-22.9661,-42.0278,26.92,74,0,5.14,BR,1699639765
525,idri,27.5,13.2667,24.36,24,0,3.0,LY,1699639846
526,correia pinto,-27.5847,-50.3611,24.24,69,93,2.24,BR,1699639847
527,sao joaquim,-28.2939,-49.9317,21.65,70,67,2.49,BR,1699639847
528,hlybokaye,55.1382,27.6879,5.69,76,100,5.83,BY,1699639847
529,nanning,22.8167,108.3167,22.97,93,13,2.89,CN,1699639772
530,uberaba,-19.7483,-47.9319,36.14,12,4,4.56,BR,1699639847
531,barcelona,41.3888,2.159,18.87,57,0,9.26,ES,1699639692
532,gadzhiyevo,69.2551,33.3362,-6.8,90,55,5.57,RU,1699639784
533,blagoveshchensk,50.2667,127.5333,-14.66,72,20,2.0,RU,1699639848
534,san ignacio,17.1561,-89.0714,32.08,58,20,3.09,BZ,1699639848
535,pratt,37.6439,-98.7376,17.34,26,0,0.0,US,1699639848
536,kaizuka,34.45,135.35,16.0,77,100,9.77,JP,1699639849
537,marataizes,-21.0433,-40.8244,26.54,65,4,3.91,BR,1699639849
538,echuca,-36.1333,144.75,23.87,43,81,3.73,AU,1699639849
539,savannah,32.0835,-81.0998,28.34,50,40,5.14,US,1699639436
540,manado,1.487,124.8455,24.43,100,40,1.54,ID,1699639849
541,vredendal,-31.6683,18.5012,19.38,64,4,7.14,ZA,1699639850
